#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
46188,TCA Reference,Bug,"",Closed,Should have,Add dbType configuration property of date fields,Oliver Hader,Francois Suter,2013-04-29 22:40,"",6.0.0,2013-03-11,"","",100,2013-03-11 23:46,"","",1060800,"","","If a column is defined to be a date field, the storage type in the database can be defined as well. This way, real date/datetime values can be persisted instead of unixtime stamps.

Example:
<code class=""php"">
'my_native_date' => array(
    'exclude' => 0,
    'label' => 'My native date',
    'config' => array(
        'dbType'   => 'date',
        'type'     => 'input',
        'size'     => '8',
        'max'      => '20',
        'eval'     => 'date',
        'checkbox' => '0',
        'default'  => '0'
    )
),
</code>

The SQL field definition in ext_tables.sql might look like this then:
<code class=""sql"">
...
my_native_date date DEFAULT '0000-00-00',
...
</code>

Supported types for ""dbType"" are: date, datetime

>
> The data was basically taken from https://review.typo3.org/#/c/12808/
>
> The behaviour was *introduced in TYPO3 CMS 6.0*"
45926,Core APIs,Bug,"",Closed,Should have,Remove mentions of loadTCA,Christian Kuhn,"",2013-05-16 23:13,"",6.1,2013-02-28,"","",100,2013-02-28 21:20,"","",1047750,"","",See #45767
45925,TCA Reference,Bug,"",Closed,Should have,TCA refactoring documentation,Christian Kuhn,Francois Suter,2013-04-29 22:39,"",6.1.0,2013-02-28,"","",100,2013-02-28 21:06,"","",1047700,"","",relevant for 6.1
45924,TCA Reference,Bug,"",Closed,Should have,Adapt ExtendingTca/StoringChanges/Index.rst to LocalConfiguration.php changes,Christian Kuhn,Francois Suter,2013-04-29 22:40,"",6.0.0,2013-02-28,"","",100,2013-02-28 21:04,"","",1047650,"","","Filename is now LocalConfiguration instead of localconf.php (since 6.0) and the wording for extTables.php should be adapted, it is now defined in 'db' section of LocalConfiguration and only transferred to a constant during bootstrap."
45780,Documentation Rendering,Bug,"",Resolved,Must have,Repaired the CSS files of the typo3cms/extensions/ manuals,Martin Bless,Martin Bless,2013-02-23 23:14,"","",2013-02-23,"","",0,2013-02-23 23:14,"","",1040650,"","","Unfortuneately the styleswitcher and the CSS files weren't set up correctly which lead to the unpleasent situation that the index.html files of about 18.000 extensions entries were wrong. The error showed up by showing ""no style"" when a manual was initially opened.

The CSS setup is fixed now and and a repair job was run that did the apropriate search and replace on each file.

See http://docs.typo3.org/typ3cms/extensions"
45710,Templating Tutorial,Bug,"",Resolved,Must have,Correct path to include files,Francois Suter,Francois Suter,2013-02-22 11:36,"",1.0.0,2013-02-21,"","",100,2013-02-21 14:46,"","",1037250,"","","Nearly all path to Includes.txt are wrong (they miss one or more ""../"").

Furthermore the Introduction chapter could be refactored in a single file."
45618,Documentation,Bug,"",Accepted,Should have,Page tree,Henry Bowman,Francois Suter,2013-02-19 21:05,Documentation on typo3.org,"",2013-02-19,"","",0,2013-02-19 19:25,"","",1032750,"",page tree,"All of the documents designed to help people get started are based on older versions of the software.  None of the help addresses the fact that the way the page tree is displayed is completely different from one version to the next.  using a 4.xx  tutorial on a 6.o version of typo3, my first question is, ""on the page tree, where does the site start?""  at the typo3 logo, at the first page?  or is it when the page turns into a little earth symbol?  The fact that after 1 month of looking I've found ZERO information about this is unreal.
I like the software, I know it can do what i want it to do, but getting started is not easy.  It is clear that there is no graphical minded thinking going on.  the roles of folders vs pages vs folder/pages is also not addressed.

SO.  If anyone can show me how a site's page tree should look, please point the way."
45516,TCA Reference,Bug,"",Closed,Should have,Error in the ReST markup  preventing section from proper rendering,Daniel Siepmann,Francois Suter,2013-04-29 22:40,"",6.0.0,2013-02-15,"","",0,2013-02-15 17:00,"","",1027750,"","","Hey,

the section ""Example - A multiple value selector with contents from a database table"" has a wrong markup. No anchor tag is rendered for this section.

The section is on the page http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Select/Index.html:
<pre>
Example - A multiple value selector with contents from a database table
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
</pre>

The previous section has the right markup: http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Select/Index.html#example-simple-selector-box-with-tsconfig-markers"
45251,TypoScript in 45 Minutes,Bug,"",Closed,Should have,Wrong operator in an example,Francois Suter,Chris topher,2013-02-25 22:58,"",6.0 (released as version 1.2.0,2013-02-07,"","",100,2013-02-07 15:52,"","",1014650,"","","The following error has been reported via documentation@typo3.org:

-----

Dear Typoscript documentation team,

I was just following your Typoscript in 45 minutes tutorial and found an mistake in an example (or at least it didn't work for me). In the 4th blue code box on the following page: http://docs.typo3.org/typo3cms/TyposcriptIn45MinutesTutorial/Typoscript-AQuickOverview/FirstSteps/Index.html

The example states the following: 

# <= means that the object is referenced (the object is linked)
 test.value = Holla
 mypage.10 <= test


but instead it should be the following: 

# =< means that the object is referenced (the object is linked)
 test.value = Holla
 mypage.10 =< test

The operator sign <= should be =<. 

Good luck and best regards,
Refik Hadzialic

------

The remark seems absolutely correct."
45076,TYPO3 Services,Bug,"",Resolved,Should have,Remove classFile configuration option,Christian Kuhn,"",2013-07-08 22:36,"","",2013-02-01,"","",100,2013-02-01 15:50,"","",1006050,"","",The classFile option was dropped from the configuration of services and can be removed from documention.
45057,FAL Documentation,Bug,"",Closed,Must have,Dead link to documentation,Patrick Crausaz,Francois Suter,2013-02-01 09:40,"","",2013-02-01,"","",0,2013-02-01 07:49,"","",1005100,"","","Dead link in wiki:
""Please read the generated documentation: http://docs.typo3incubator.org/File/_build/html/Index.html ""

(link provided here: http://forge.typo3.org/projects/typo3v4-fileabstractionlayer/wiki)

Should it be new: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/  ??

"
44940,wiki.typo3.org,Bug,"",Resolved,Should have,Update t3doc and t3ext interwiki links,Chris topher,Chris topher,2013-12-21 14:45,"","",2013-01-29,"","",100,2013-01-29 21:19,"","",1000100,"","","In the wiki we can create links using special prefixes. These links are called interwiki links. The available prefixes and their targets are stored in the database table @interwiki@. E.g. with the prefix ""mediawikiwiki:"" we could create a link like that: @[[mediawikiwiki:Upgrade]]@. This would link to the according page in the wiki at mediawiki.org. 

In our wiki this table contains two additional entries:
* ""t3doc"", which links to @http://typo3.org/documentation/document-library/$1/@ and
* ""t3ext"", which links to @http://typo3.org/extensions/repository/view/$1@. 

They seem to be unused - remove them. "
44868,ReStructured Text Infrastructure,Bug,"",Resolved,Must have,Link Broken on docs.typo3.org,d.ros no-lastname-given,Martin Bless,2013-01-28 16:52,"","",2013-01-28,"","",0,2013-01-28 10:05,"","",996950,"","","The http://docs.typo3.org/typo3cms/Extensions.html like leads to ""Too many redirects""

"
44838,TypoScript Reference (TSref),Bug,"",Resolved,Must have,Wrong examples for type boolean,Peter Neelmeyer,Chris topher,2013-02-05 17:41,"","",2013-01-27,"","",100,2013-01-27 10:20,"","",995450,"","","http://docs.typo3.org/typo3cms/TyposcriptReference/DataTypes/Reference/Index.html#data-type-boolean

Ok now we have these wrong examples (wrong means, that a comment on the right side is wrong)

Here we are:
---------------------------------------------------------------------------------------------------------
dummy.enable = # false, because value is empty
dummy.enable = 0 # false, prefered notation
dummy.enable = 1 # true, prefered notation
dummy.enable = yes # true, because ('yes') is a non empty string and not treated as '0'
dummy.enable = no # true (!), because ('no') is a non empty string and not treated as '0'
dummy.enable = 0 anything # false, because ('0 anything') is treated as '0'
dummy.enable = 1 anything # false, because ('1 anything') is treated as '1'
---------------------------------------------------------------------------------------------------------
the comment of this excample:
dummy.enable = yes # true, because ('yes') is a non empty string and not treated as '0'
says that something is not treated as '0' and thereby this result is told to us:
dummy.enable = true

the comment of the last excample:
dummy.enable = 1 anything # false, because ('1 anything') is treated as '1'
says also that something is not treated as '0' - but another result is told to us:
dummy.enable = false

I repeat my first posting for this issue: 
The comment of the examples before the last one say that something is _true_ when the value is not treated as '0'.
The comment of the last example _still_ says that something is _false_ when the value is not treated as '0' (e.g. when it is treated as '1')
 - so this comment says the opposite of all comments before.

My original intention of closed issue #44813 was not to _reduce_ examples, it was to publish _correct_ examples.

Please do not tell the readers that
dummy.enable = 1 anything 
is 
dummy.enable = false
because it is
dummy.enable = true

"
44555,Extbase Book Translation,Bug,"",Resolved,Must have,"""Temporary link"" to book rendering is now dead",Mitja ,"",2013-01-17 09:14,"","",2013-01-17,"","",0,2013-01-15 21:13,"","",981350,"","","Cannot get the link http://srv123.typo3.org/~mbless/git.typo3.org/Documentation/TYPO3/Book/ExtbaseFluid.git/extbase-fluid-book/_genesis/trunk/Documentation/_build/html/  to load. 

Server times out.

This happens again :( Is there any way this book could be ported to github? this would help alot of people struggling with extbase..."
44447,Core APIs,Bug,"",Closed,Should have,Correct version in settings file,Francois Suter,Francois Suter,2013-01-11 09:44,"",4.5.0,2013-01-11,"","",100,2013-01-11 09:27,"","",975950,"","","The settings file ""conf.py"" also contains the manual's version number. It should currently be set to 4.5.0 and not 6.0.0."
44271,TSconfig,Bug,"",Closed,Must have,Document TCAdefaults in Page TSconfig,Francois Suter,Christian Woebbeking,2016-08-13 18:51,"","",2013-01-02,"","",0,2013-01-02 10:27,"","",967150,"","","Currently, TCAdefaults is documented only as a User TSconfig property, but it has been a Page TSconfig property for ages. There's actually a hint in the description in User TSconfig, but it should still appear as a property in Page TSconfig. "
44175,FAL Documentation,Bug,"",Resolved,Should have,typo in Administrators/Index.html#introduction-basic-concepts,Franz Kugelmann,Franz Kugelmann,2012-12-21 13:38,"","",2012-12-21,"","",100,2012-12-21 11:24,"","",962400,"","","This is a no-brainer, just a typo and a grammer fix. 
settigns => settings
I opened the issue to follow the general rules about submitting a change to gerrit."
44067,ReStructured Text Infrastructure,Bug,"",New,Should have,Fix adding of superfluous spaces,Chris topher,Martin Bless,2012-12-17 17:41,"","",2012-12-17,"","",0,2012-12-17 17:41,"","",957100,"","","Outiside of bold and italic text there _always_ are spaces in the reST files. Not all of them were there in the OpenOffice document; the converter added them.

E.g. 
<pre>
This is my **text** .
</pre>
(superfluous space between ** and .)

<pre>
This is my "" **text** "".
</pre>
(superfluous spaces between "" and the two stars and between the next two stars and "")

-----

Generally said these are such cases:
<pre>
* (
) *

[ *
* ]

* [
] *

* ""
"" *
* :
: *

* .
* ,
</pre>

In these cases, the converter should *not* add additional spaces.

-----

_(Note however that the converter should *not* remove spaces, which *existed* in the OpenOffice manual. This would break things. E.g.:_
<pre>
**This is foo.** (Bar ...
</pre>
_A space like that one should stay.)_
"
