#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Tags,Description
57820,Templating Tutorial (Files),Task,"",Closed,Must have,Compatibility with TYPO3 CMS 6.2,Francois Suter,Francois Suter,2014-06-25 11:41,"",0.7.0,2014-04-11,"","",100,2014-04-11 11:47,"","",1634850,"","","The extension is currently marked as compatible with TYPO3 CMS 4.5.0 to 6.1.99, which means that users won't able to install it on a 6.2 setup.

There's nothing technical in the extension, so it should be fine just updating the compatibility range."
57667,TSconfig,Feature,"",New,Should have,Conditions: Add information about features of available conditions,Philipp Gampe,"",2014-04-24 20:14,"","",2014-04-05,"","",0,2014-04-05 01:59,"","",1627200,"","","Pretty much all conditions from frontend also apply to TSconfig and can be used in UserTS, PageTS or Backend Layouts.

Inside backend layouts, it is also possible to test for TSconfig via:
<pre>
[globalVar = SOBE|modSharedTSconfig|properties|test = 1]
tests on mod.SHARED.test = 1

[globalVar = SOBE|modTSconfig|properties|test = 1]
tests on mod.web_layout.test = 1
</pre>

One can test for the properties of the current page via:
<pre>
[globalVar = SOBE|pageinfo|layout = 1,2,3]
</pre>
"
57624,Core APIs,Bug,"",Resolved,Must have,"Bug in code example for ""ContentElementWizard""",most wanted,most wanted,2014-04-03 23:40,"",6.2,2014-04-03,"","",100,2014-04-03 19:49,"","",1625100,"","","there is a bug in the code example on http://docs.typo3.org/TYPO3/CoreApiReference/ApiOverview/Examples/ContentElementWizard/Index.html

wrong code:

<pre>
'params' => '&defVals[tt_content][CType]=list&[list_type]=examples_pierror'
</pre>

correct code:

<pre>
'params' => '&defVals[tt_content][CType]=list&defVals[tt_content][list_type]=examples_pierror'
</pre>"
57623,Documentation,Bug,"",Closed,Must have,"Bug in code example for ""ContentElementWizard""",most wanted,Francois Suter,2014-04-03 23:07,Documentation on typo3.org,"",2014-04-03,"","",100,2014-04-03 19:45,"","",1625050,"","","there is a bug in the code example on http://docs.typo3.org/TYPO3/CoreApiReference/ApiOverview/Examples/ContentElementWizard/Index.html

wrong code:

<pre>
'params' => '&defVals[tt_content][CType]=list&[list_type]=examples_pierror'
</pre>

correct code:

<pre>
'params' => '&defVals[tt_content][CType]=list&defVals[tt_content][list_type]=examples_pierror'
</pre>"
57580,Installation and Upgrade Guide,Task,"",Resolved,Should have,Release Installation and Upgrade Guide for TYPO3 6.2,Chris topher,Chris topher,2014-10-08 19:32,"",6.2,2013-05-29,"","",100,2014-04-02 20:14,"","",1622900,"","","*Fix all other issues first.*

* Check that there are no ""warnings"":http://srv123.typo3.org/~mbless/git.typo3.org/Documentation/TYPO3/Guide/Installation.git.make/warnings.txt after rendering.
* Update version number and release number in
** the central Index.rst file and in
** the Settings.yml file
* Update the section ""What's new""


* Release as version 6.2:
** Push to docs.typo3.org (should happen automatically).
** Create branch ""6-2"" in the repo (=> via Gerrit).
** Add version 6.2 to the infrastructure on docs.typo3.org 
** Make docs.typo3.org render 6.2 as ""default"" version (adjust symlink).
"
57564,Installation and Upgrade Guide,Task,"",Resolved,Should have,Describe Installation and Upgrade for Windows servers,Chris topher,Chris topher,2014-04-03 14:46,"",6.2,2014-04-02,"","",100,2014-04-02 15:37,"","",1622100,"","","The guide assumes that the system used is Unix/Linux. It currently does _not_ describe installing on a Windows server.

For installing under Windows, these points need to be taken into account:
* no symlinks//other way to create symlinks

---

---

An option would be to work _without_ symbolic links:

For the section ""Quick Installation"" => ""Get and Unpack the TYPO3 Package"":

The contents of the TYPO3 source package should be copied into the Document root directly.

---

For the section ""Upgrade"" => ""Install the new Source"":

If the TYPO3 core is physically located directly inside the document root:

* Unlink the folders 
** typo3/
** t3lib/
** and the file index.php
* Copy the extracted contents of the new source package into the same location where you've just deleted the old source code.
"
57479,TCA Reference,Task,"",Closed,Should have,Document TCA DisplayCond,Tymoteusz Motylewski,Francois Suter,2014-08-01 14:22,"",6.2.0,2014-04-01,"","",100,2014-04-01 10:38,"","",1617850,"","","Since 6.1 you can use OR and AND conditions in the DisplayCond property of TCA
see http://forge.typo3.org/issues/18211

Great german description with examples is here:
http://jweiland.net/typo3/extension-programmierung/displaycond.html"
57425,Documentation Rendering,Bug,"",Resolved,Should have,List of extensions is not updated,Xavier Perseguers,Xavier Perseguers,2014-03-29 12:24,"","",2014-03-29,"","",100,2014-03-29 10:37,"","",1615150,"","",There is a magic file http://docs.typo3.org/typo3cms/extensions/extensions.js which should be updated as well when an extension manual is rendered.
57409,wiki.typo3.org,Task,"",Resolved,Should have,Update MediaWiki to 1.22.5,Chris topher,Chris topher,2014-03-28 13:48,"","",2014-03-28,"","",100,2014-03-28 13:39,"","",1614350,"","","The release fixes a number of security related bugs in 1.22.4.

Also check extensions, which might be vulnerable as well."
57394,Documentation,Task,"",Resolved,Should have,Include rendered version in manuals.json,Xavier Perseguers,Xavier Perseguers,2014-03-27 16:14,"","",2014-03-27,"","",100,2014-03-27 16:08,"","",1613600,"","",""
57357,Extbase Book Translation,Bug,"",New,Must have,Errors in example template,Christian Toffolo,"",2014-03-27 08:35,"","",2014-03-27,"","",0,2014-03-27 08:35,"","",1611800,"","","In the HTML template:
http://docs.typo3.org/typo3cms/ExtbaseFluidBook/4-FirstExtension/6-adding-the-template.html

<f:for each=""{products}"" as ""product"">
must be:
<f:for each=""{products}"" as=""product"">

and the related closing tag:
<f:for>
must be:
</f:for>


"
57329,TYPO3 CMS - What's New,Bug,"",Resolved,Should have,"Error in ""stdWrap function: replacement (2)""",Sebastian Müller,"",2014-03-27 22:54,TYPO3 6.2 - Slides (LaTeX),"",2014-03-26,"","",100,2014-03-26 13:14,"","",1610400,"","","Hey guys. Thanks for your great slides.

While reading them I found an error.

10 = TEXT
10.value = TYPO3 inspires people to share
10.replacement.10 {
search = #(TYPO3|people|share)#i
replace = CMS ${1} || all ${1} || collaborate and ${1}
useOptionSplitReplace = 1
useRegExp = 1
}
Output:
TYPO3 CMS inspires all people to collaborate and share

Thats wrong. Output is:
CMS TYPO3 inspires all people to collaborate and share

Thats probably the same in all languages (viewed in german and english).

Greets."
57320,Documentation Rendering,Bug,"",Resolved,Must have,Broken margin in code samples,Xavier Perseguers,Xavier Perseguers,2014-04-01 09:01,"","",2014-03-26,"","",100,2014-03-26 09:49,"","",1610000,"","","Samples are badly rendered:

!sample.png!

Link: http://docs.typo3.org/typo3cms/extensions/cs_multiline_page_header/1.2.3/Main/Index.html

This is due to this CSS:

!css.png!

Don't know (remember?) where it comes from but having a margin for class ""p"" (not paragraph!) sounds odd.

Thanks for taking care."
57316,Documentation Rendering,Task,"",Resolved,Should have,Automatically render sysext's manuals,Xavier Perseguers,"",2014-04-16 15:05,"","",2014-03-26,"","",0,2014-03-26 08:36,"","",1609800,"","","System extension manuals are currently not rendered automatically as they are not published to TER.

<pre>
$ cd ~/HTDOCS/git.typo3.org/TYPO3v4/Extensions/TYPO3.CMS.ALL-SYSEXT.make_6.2
$ touch REBUILD_REQUESTED
$ ./cron_rebuild.sh
</pre>"
57310,TSconfig,Task,"",Resolved,Must have,Wrong ReST syntax and additional cleanups,Christian Woebbeking,Francois Suter,2014-05-28 10:36,"",6.2,2014-03-25,"","",100,2014-03-25 21:51,"","",1609500,"","","Use the ReST syntax in all files:

.. code-block:: typoscript

   Some typoscript
"
57309,TSconfig,Bug,Task #42533: Highlight formerly highlighted lines again,Resolved,Must have,Wrong ReST syntax,Christian Woebbeking,Christian Woebbeking,2014-03-25 21:41,"",6.2,2014-03-25,"","",100,2014-03-25 21:37,"","",1609450,"","","Add .. highlight:: typoscript to Includex.txt

Testing new ReST syntax in Conditions/Differences/Index.rst

.. highlight:: typoscript

   Some typoscript
"
57256,Documentation Rendering,Task,"",Resolved,Should have,"Change RestTools ""GlobalSettings.py""",Martin Bless,Martin Bless,2014-03-25 10:42,"","",2014-03-24,"","",100,2014-03-24 22:18,"","",1606800,"","","Add ""sphinx.ext.graphviz"" to the Sphinx extensions that are loaded by default.

Set default highlighting of codeblocks to ""none""."
57253,Core APIs,Feature,"",New,Should have,Document usage of composer manifest,Francois Suter,"",2014-03-25 11:40,"","",2014-03-24,"","",0,2014-03-24 21:41,"","",1606650,"","",The section about Extension Architecture should now include a mention of the composer manifest. How should this file look like and what is it good for?
57252,Core APIs,Bug,"",Resolved,Should have,Only one category field per table possible in 6.1,Francois Suter,Francois Suter,2014-03-31 22:40,"",6.1,2014-03-24,"","",100,2014-03-24 21:20,"","",1606600,"","","The page about system categories was backported to the 6.1 documentation with some adaptations, but the bottom screenshot still shows two categories fields on top of one another which is possible only as of 6.2."
57221,TYPO3 CMS - What's New,Bug,"",Closed,Should have,Content updates (changes in TYPO3 6.2 RC1),Michael Schams,"",2014-04-19 03:19,TYPO3 6.2 - Slides (LaTeX),"",2014-03-24,"","",0,2014-03-24 10:07,"","",1605050,"","","All slide numbers refer to the English version.

*Slide 11:* Install Tool was not rewritten in ?Extbase?
Install Tool is based on no framework at all, but it uses Fluid. First bullet point should read ?Re-developed from scratch using Fluid?.

*Slide 19:* Configuration Presets have nothing to do with Application Contexts
Truth is, that the Application Context cannot be set in the Install Tool; only through environment variables. The ?Presets? are just a shortcut for configuring certain TYPO3_CONF_VAR settings. This means, headline and first bullet point are wrong. See attached screenshot for an updated version of the slide (English version).

*Slide 50:* EXT:filemetadata
The English version states (in brackets): ?extension is installed but not loaded by default?, which is not 100% accurate. Sentence should read: ?extension is shipped with the core, but not installed by default?.

*Slides 101 and 103:* ?protected? flag is no longer part of a Packages.php
The ?protected? flag is no longer part of a file ?Packages.php?, which means, second bullet point on slide 101 is wrong and should be updated: ?If extension is required, a 'protected' flag is to be set in the composer.json file?. This also results in a code update on slide 103.

*Slide 103:* new code example
The naming of the composer packages has changed and is now prefixed ?typo3/cms-?, rather than ?typo3/cms/?. The updated code example on slide 103 already takes this into account.

*Slide 104:* remove this slide
Slide 104 can be dropped, as file ?Package.php? is now optional (for performance reasons).

*Slide 109:* Controller was renamed to ?LanguageController?
Due to the fact that the controller was renamed to ?LanguageController?, the following two changes should be made:

<pre>?TYPO3\\CMS\\Lang\\Command\\LanguageCommandController?</pre>

Example call is now:

<pre>typo3/cli_dispatch.phpsh extbase language:update de,en,fr</pre>

+Affected files:+
The following 4 files are affected by the changes above:

* TYPO3-CMS-6.2/Slides/LaTeX/LANGUAGE/Chapters/BackendChanges.tex
* TYPO3-CMS-6.2/Slides/LaTeX/LANGUAGE/Chapters/InDepthChanges.tex
* TYPO3-CMS-6.2/Slides/LaTeX/LANGUAGE/Chapters/InstallTool.tex
* TYPO3-CMS-6.2/Slides/LaTeX/LANGUAGE/Chapters/PackageManagement.tex"
