#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
31053;TypoScript Syntax;Task;;Closed;Should have;Publish doc_core_ts for TYPO3 4.3;Bart Dubelaar;Chris topher;29/10/2011 15:38;;;18/10/2011;;;100;18/10/2011 11:21;;;322150;;;"It seems that the version of doc_core_ts on typo3.org
( http://typo3.org/extensions/repository/view/doc_core_ts/current/ )
is not the most recent version. In doc_core_api for instance there is the following passage:

> There's a specific syntax to declare these options properly, which is similar to the one used for TypoScript constants (see ?Declaring constants for the Constant editor? in ?TypoScript Syntax and In-depth Study?). 

However this chapter is not present in the version of doc_core_ts on typo3.org. The trunk of doc_core_ts in SVN does have this chapter, don't know where it went on GIT."
31133;TSconfig;Task;;Closed;Should have;Documentation for #24616 needs an update;Chris topher;Christian Woebbeking;27/10/2011 21:07;;4.6.0;20/10/2011;;;100;20/10/2011 11:32;;;326000;;;"Issue #24616 has been documented correctly, however, the behaviour in the Core is wrong.

The new properties
- mod.wizards.newRecord.pages.show.pageInside
- mod.wizards.newRecord.pages.show.pageAfter
- mod.wizards.newRecord.pages.show.pageSelectPosition
each are of the type boolean, however they are predefined as ""empty string"", which is no boolean value.

This needs a fix in the Core before 4.6 is out (see #31132) and then the docs should not say ""any other value will leave it visible"", but ""1 will leave it visible"" and the default value should be fixed in the docs. It should be ""1"".
"
31204;Core APIs;Task;;Closed;Should have;For TYPO3 4.6: Add information about XLIFF format;Chris topher;Francois Suter;14/2/2013 21:59;;4.6.0;23/10/2011;;;100;23/10/2011 20:48;;;329550;;;"Currently there is a section ""DataFromats"", which explains, what locallang.xml files look like.

Since TYPO3 4.6 we also have XLIFF files. Their structure should also be explained.

---

Here is an example file, locallang.xlf:
<code class=""XML"">
<?xml version=""1.0"" encoding=""UTF-8""?>
<xliff version=""1.0"">
	<file source-language=""en"" datatype=""plaintext"" original=""messages"" date=""2011-10-18T18:20:51Z"" product-name=""my-ext"">
		<header/>
		<body>
			<trans-unit id=""headerComment"" xml:space=""preserve"">
				<source>The default Header Comment.</source>
			</trans-unit>
			<trans-unit id=""generator"" xml:space=""preserve"">
				<source>The ""Generator"" Meta Tag.</source>
			</trans-unit>
		</body>
	</file>
</xliff>
</code>

---

Also explain, how a translated version looks like.
Basically it is the same as the English file with the following changes:
* file name: short version of the name of the language is prepended, e.g. de.locallang.xlf
* content:
** file tag: target-language=""de"" added
** for each source tag: Add a ""target"" sibling
** Put the translation inside the target tag.

Here is a translation of the example from above. It must then be called de.locallang.xlf:
<code class=""XML"">
<?xml version=""1.0"" encoding=""UTF-8""?>
<xliff version=""1.0"">
	<file source-language=""en"" target-language=""de"" datatype=""plaintext"" original=""messages"" date=""2011-10-18T18:20:51Z"" product-name=""my-ext"">
		<header/>
		<body>
			<trans-unit id=""headerComment"" xml:space=""preserve"">
				<source>The default Header Comment.</source>
				<target>Der Standard-Header-Kommentar.</target>
			</trans-unit>
			<trans-unit id=""generator"" xml:space=""preserve"">
				<source>The ""Generator"" Meta Tag.</source>
				<target>Der ""Generator""-Meta-Tag.</target>
			</trans-unit>
		</body>
	</file>
</xliff>
</code>



Difference to XML files: Only one translation possible per file. For multiple languages, you need multiple files.

*Ressources:*
XLIFF Specification: http://docs.oasis-open.org/xliff/v1.2/os/xliff-core.html
Xavier's XLIFF page: http://xavier.perseguers.ch/tutoriels/typo3/articles/managing-localization-files.html
"
31232;Templating Tutorial;Task;;Under Review;Must have;Transfer content of the Wiki page into a reST document;Chris topher;Christian Woebbeking;6/7/2014 16:34;;1.0.0;24/10/2011;;;0;24/10/2011 17:48;;;330950;;;"To be done when the ""texts in the Wiki"":http://wiki.typo3.org/Templating_Tutorial_-_Basics are ready:

Take the template manual from the ""Official Doc Templates"" project and put the texts into it."
31233;Templating Tutorial;Task;;Resolved;Must have;Create screenshots;Chris topher;Chris topher;29/1/2013 19:36;;1.0.0;24/10/2011;;;100;24/10/2011 17:49;;;331000;;;"When the text is ready:

Create screenshots using the Introduction Package (or the Blank Package?) in the most current version (4.7.x)."
31234;Templating Tutorial;Task;;Closed;Must have;After having finished the text: Check if everything is understandable;Chris topher;Christian Woebbeking;1/2/2013 9:39;;1.0.0;24/10/2011;;;0;24/10/2011 17:50;;;331050;;;This should be done by someone, who did not write the texts.
31235;Templating Tutorial;Task;;Closed;Must have;Write the texts;Chris topher;Christian Woebbeking;1/2/2013 9:38;;1.0.0;24/10/2011;;;0;24/10/2011 17:53;;;331100;;;"""Here are the texts for the manual"":http://wiki.typo3.org/Template_Building_Tutorial. 

The current task is to modify them/add things in the wiki as it seems useful!"
31257;Security Guide;Task;;Closed;Should have;extension security updates without security bulletin;Michael Schams;Michael Schams;22/3/2012 17:16;;1.0.0;25/10/2011;;;100;25/10/2011 5:20;;;332200;;;"Point out that it is possible that extension developers release updates which include security fixes but do not report this issue to the Security Team. This means, security fixes for insecure extensions are available but are not included in official security bulletins.

As a consequence, it is not sufficient to just read the bulletins and install updates for extensions listed there - it is also necessary to follow extension updates, upload commens and ChangeLog (although, some developers ""silently"" fix an issue without mentioning it)."
31351;TSconfig;Task;;Closed;Must have;Prepare release of TSconfig for TYPO3 4.6;Chris topher;Chris topher;27/10/2011 21:07;;4.6.0;27/10/2011;;;100;27/10/2011 17:29;;;336800;;;"ToDo:

* Update version number on cover page
* Update section ""What's new""
* Section ""Credits"": Add Christian Wöbbeking
* Update TOC
* Regenerate PDF
* Clean up array in ext_emconf.php
* Publish as 4.6.0"
31384;Templating Tutorial;Task;;Closed;Should have;Apply correct formatting;Chris topher;Christian Woebbeking;1/2/2013 9:40;;1.0.0;28/10/2011;;;0;28/10/2011 17:43;;;338450;;;"Once we have everything in the reST document, we need to make sure, that things are formatted correctly.
In particular: 
* right font for file names and folder names (=> setting the right roles)
* Same for code examples in text, e.g. ""insert the marker @###DOCUMENT###@ in the document.""
* Same for longer code examples (blocks)
* Important things bold"
31387;TCA Reference;Task;;Closed;Must have;Update for TYPO3 4.5;Francois Suter;Francois Suter;30/10/2011 19:49;;4.5.0;28/10/2011;;;100;28/10/2011 18:09;;;338600;;;Add the new options, properties, etc. for TYPO3 4.5, as per: http://wiki.typo3.org/Pending_Documentation#Pending_documentation_.284.5.29
31395;TypoScript Syntax;Task;;Closed;Should have;Update screenshots for TYPO3 4.5;Chris topher;Chris topher;2/11/2011 22:46;;;29/10/2011;;;100;29/10/2011 15:23;;;339000;;;"The screenshots are outdated and need an update for TYPO3 4.5.

This version then also can be used for TYPO3 4.6."
31398;TypoScript Syntax;Task;;Rejected;Should have;"TYPO3 4.4: Check the example using ""styles.content.textStyle""";Chris topher;Chris topher;30/10/2011 20:05;;;29/10/2011;;;100;29/10/2011 20:08;;;339150;;;"Check where the example on Constants, which is using ""styles.content.textStyle"" comes from.
If it is from the old Templates belonging to ""content (default)"", replace it with an according code example from css_styled_content."
31399;TypoScript Syntax;Task;;Closed;Should have;Point out that some of the used templates now are part of the system extension statictemplates;Chris topher;Chris topher;30/10/2011 20:22;;;29/10/2011;;;100;29/10/2011 20:09;;;339200;;;"E.g. the template ""Business"" is mentioned."
31401;TypoScript Syntax;Task;;Closed;Should have;"Add a ""TSconfig"" section";Chris topher;Chris topher;7/12/2015 20:55;;;29/10/2011;;;100;29/10/2011 20:40;;;339300;;;"There already is a nice text in the section on Templates. 

There could also be a section on TSconfig (which had already been added in r312, but which had no content, so that I removed the headline again)."
31408;Security Guide;Task;;Rejected;Should have;"clarify recommendation in Install Tool at ""fileDenyPattern""";Michael Schams;Michael Schams;8/11/2011 11:27;;;30/10/2011;;;0;30/10/2011 1:57;;;339650;;;"While writing chapter ""Global TYPO3 configuration options"", I came across the following recommendation, clearly visible in the Install Tool:

"" *For security reasons, files with multiple extensions have to be denied on an Apache environment with mod_alias, if the filename contains a valid php handler in an arbitary position.* ""

_TYPO3 version 4.6.0, Install Tool -> All Configuration -> fileDenyPattern_

Due to the fact that this appears in the Install Tool and at the appropriate spot, I assume this is an official statement and the Security Team backs up this statement, which means, we should either consider to state and explain this in the Security Guide as well or (if this is not a valid recommendation from a Security Team's perspective), we should discuss the removal from the Install Tool.

We will certainly discuss and explain the ""fileDenyPattern"" configuration in the Security Guide, and everyone who will check/adjust this value will also see this statement in the Install Tool, so I think we should not ignore this.

What is the Security Team's opinion?
"
31409;TypoScript Syntax;Task;;Closed;Should have;TYPO3 4.6: Update language label;Chris topher;Chris topher;3/11/2011 17:01;;;30/10/2011;;;100;30/10/2011 2:28;;;339700;;;"There is at least one place which quotes a language label: @<label index=.....@.

Add the same as XLIFF label and a small note on the change to XLIFF in 4.6."
31411;TYPO3 Services;Task;;New;Should have;Add screenshot of Reports module;Francois Suter;;30/10/2011 10:56;;;30/10/2011;;;0;30/10/2011 10:56;;;339800;;;"Since TYPO3 4.3, the Reports module displays a list of available services. This should be mentioned in the manual.

Also mention the fact that $T3_SERVICES can be inspected in the Admin Tools > Configuration module."
31413;TYPO3 Services;Task;;New;Should have;Add a chapter about authentication services;Francois Suter;;29/12/2011 15:08;;;30/10/2011;;;0;30/10/2011 11:00;;;339900;;;"Authentication services are actually the only services that exist by default in the TYPO3 Core. Furthermore they are used in a particular way, in a chain with a return value that may allow the chain to continue or to be interrupted.

As such they deserve a chapter of their own in this manual."
