#;Project;Tracker;Parent task;Status;Priority;Subject;Author;Assigned To;Updated;Category;Target version;Start date;Due date;Estimated time;% Done;Created;Story points;Velocity based estimate;Position;Remaining (hours);Tags;Description
46529;Core APIs;Bug;;Closed;Should have;Improve description of custom translations;Francois Suter;Francois Suter;16/5/2013 23:13;;6.0;22/3/2013;;;100;22/3/2013 9:51;;;1077550;;;"The section about custom translations (http://docs.typo3.org/typo3cms/CoreApiReference/Internationalization/Translation/Index.html#xliff-translating-custom) should be improved a bit:

# it should be detailed that the path to the original translation file normally takes the form of ""EXT:extension/foo/bar/locallang.xlf"" and that the file extension actually doesn't matter
# there's currently an issue with custom translations *having to reside* inside an extension and not anywhere else within the file system. This can be considered a bug, but until it is fixed, a warning should be added to this effect."
46440;TCA Reference;Feature;;Closed;Should have;Add 'foreign_table_defaultValues' to 'inline' type documentation;Sebastian Michaelsen;Francois Suter;1/8/2014 14:22;;6.2.0;19/3/2013;;;100;19/3/2013 16:53;;;1073200;;;"'foreign_table_defaultValues' is an associative array; where the keys are fields of the table 'foreign_table' and the values are default values that are set whenever a new record is created for that table in this inline field.

*Example*
<pre>
config => array(
  'type' => 'inline';
  'foreign_table' => 'tt_content';
  'foreign_table_defaultValues' => array(
    'CType' => 'image'
  );
)
</pre>
*This feature is present since TYPO3 6.1; see #46124*"
46406;Coding Guidelines;Bug;;Resolved;Should have;"""static"" keyword should be the first word in the function definition";Ralf Merz;Chris topher;8/5/2013 1:36;;;18/3/2013;;;100;18/3/2013 16:15;;;1071500;;;"Hi,

on page
http://docs.typo3.org/typo3cms/CodingGuidelinesReference/CodingBestPractices/StaticMethods/Index.html
the function definitions have to start with the word ""static"" i guess?

Cheers,
Ralf
"
46392;Core APIs;Feature;;Closed;Should have;Xclass changes;Francois Suter;Francois Suter;16/5/2013 23:13;;6.0;17/3/2013;;;100;17/3/2013 22:15;;;1070800;;;"Update the section about XCLASSes to reflect the new way of doing things since TYPO3 CMS 6.0.

http://wiki.typo3.org/Xclass"
46390;TypoScript Reference (TSref);Feature;;Closed;Should have;Add documentation of stdWrap to config.pageTitleSeparator;Christian Kuhn;Chris topher;29/4/2013 23:38;;6.1;17/3/2013;;;100;17/3/2013 21:46;;;1070700;;;#35223 added stdWrap to config.pageTitleSeparator
46375;Core APIs;Bug;;Closed;Should have;Link to PHP reference when referring to PHP functions in CoreApiReference/ApiOverview/Logging ;Steffen Müller;Francois Suter;16/5/2013 23:13;;6.0;17/3/2013;;;100;17/3/2013 1:52;;;1069950;;;
46374;Core APIs;Bug;;Closed;Should have;Replace t3lib_log occurences with namespaces in CoreApiReference/ApiOverview/Logging ;Steffen Müller;Francois Suter;16/5/2013 23:13;;6.0;17/3/2013;;;100;17/3/2013 1:51;;;1069900;;;"affected chapters: 
* http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Logging/Logger/Index.html
* http://docs.typo3.org/typo3cms/CoreApiReference/ApiOverview/Logging/Configuration/Index.html

"
46368;Core APIs;Major Feature;;Closed;Must have;Use namespaces;Francois Suter;Francois Suter;16/5/2013 23:13;;6.0;16/3/2013;;;100;16/3/2013 18:58;;;1069600;;;Use the new namespaced class names for all classes mentioned in the manual.
46353;Core APIs;Bug;;Closed;Should have; since 6.0 ext_icon can also be PNG;Joh. Feustel;Francois Suter;16/5/2013 23:13;;6.0;16/3/2013;;;100;16/3/2013 12:59;;;1068850;;;"Since 6.0 its also possible to use png file as extension icon. 
see #37595

Both ext_icon.png and ext_icon.gif will work
"
46347;Core APIs;Feature;;Closed;Should have;Document namespaces;Francois Suter;Francois Suter;16/5/2013 23:13;;6.0;15/3/2013;;;100;15/3/2013 22:51;;;1068550;;;"Explanations from Helmut in the dev list:

Currently for extensions there can only be one segment for the vendor name.

The rule is \<VendorName>\<ExtensionKey>\<Folder1>\<Folder2>\<ClassName>

While the extension key must be transformed from underscores to upper camel case and the folders must reside in a ""Classes"" folder on the top level inside the extension folder and lastly the class file must be named exatly like the class (case sensitive!) with a trailing "".php""

For core classes we built in exceptions in many places; so that we coud use ""TYPO3"" as the vendor and ""CMS"" as the product name; before the segment with the extension key starts. This has been done to not have conflicting namespaces e.g. for Fluid if we would have skipped the product name ""CMS""
"
46223;Documentation;Bug;;Closed;Should have;Redirect from tsref.net to new documentation;Ernesto Baschny;Francois Suter;18/3/2013 22:14;Documentation on typo3.org;;13/3/2013;;;0;13/3/2013 9:41;;;1062350;;;"I've stumbled over http://www.tsref.net/ today, and was astonished that I was presented with the official TSref documentation. Which is cool, but is currently the old version (http://typo3.org/documentation/document-library/core-documentation/doc_core_tsref/current/).

It would be cool if we could create a redirect from www.tsref.net to the new location (http://docs.typo3.org/typo3cms/TyposcriptReference/)."
46188;TCA Reference;Bug;;Closed;Should have;Add dbType configuration property of date fields;Oliver Hader;Francois Suter;29/4/2013 22:40;;6.0.0;11/3/2013;;;100;11/3/2013 23:46;;;1060800;;;"If a column is defined to be a date field, the storage type in the database can be defined as well. This way, real date/datetime values can be persisted instead of unixtime stamps.

Example:
<code class=""php"">
'my_native_date' => array(
    'exclude' => 0,
    'label' => 'My native date',
    'config' => array(
        'dbType'   => 'date',
        'type'     => 'input',
        'size'     => '8',
        'max'      => '20',
        'eval'     => 'date',
        'checkbox' => '0',
        'default'  => '0'
    )
),
</code>

The SQL field definition in ext_tables.sql might look like this then:
<code class=""sql"">
...
my_native_date date DEFAULT '0000-00-00',
...
</code>

Supported types for ""dbType"" are: date, datetime

>
> The data was basically taken from https://review.typo3.org/#/c/12808/
>
> The behaviour was *introduced in TYPO3 CMS 6.0*"
45926;Core APIs;Bug;;Closed;Should have;Remove mentions of loadTCA;Christian Kuhn;;16/5/2013 23:13;;6.1;28/2/2013;;;100;28/2/2013 21:20;;;1047750;;;See #45767
45925;TCA Reference;Bug;;Closed;Should have;TCA refactoring documentation;Christian Kuhn;Francois Suter;29/4/2013 22:39;;6.1.0;28/2/2013;;;100;28/2/2013 21:06;;;1047700;;;relevant for 6.1
45924;TCA Reference;Bug;;Closed;Should have;Adapt ExtendingTca/StoringChanges/Index.rst to LocalConfiguration.php changes;Christian Kuhn;Francois Suter;29/4/2013 22:40;;6.0.0;28/2/2013;;;100;28/2/2013 21:04;;;1047650;;;Filename is now LocalConfiguration instead of localconf.php (since 6.0) and the wording for extTables.php should be adapted, it is now defined in 'db' section of LocalConfiguration and only transferred to a constant during bootstrap.
45780;Documentation Rendering;Bug;;Resolved;Must have;Repaired the CSS files of the typo3cms/extensions/ manuals;Martin Bless;Martin Bless;23/2/2013 23:14;;;23/2/2013;;;0;23/2/2013 23:14;;;1040650;;;"Unfortuneately the styleswitcher and the CSS files weren't set up correctly which lead to the unpleasent situation that the index.html files of about 18.000 extensions entries were wrong. The error showed up by showing ""no style"" when a manual was initially opened.

The CSS setup is fixed now and and a repair job was run that did the apropriate search and replace on each file.

See http://docs.typo3.org/typ3cms/extensions"
45710;Templating Tutorial;Bug;;Resolved;Must have;Correct path to include files;Francois Suter;Francois Suter;22/2/2013 11:36;;1.0.0;21/2/2013;;;100;21/2/2013 14:46;;;1037250;;;"Nearly all path to Includes.txt are wrong (they miss one or more ""../"").

Furthermore the Introduction chapter could be refactored in a single file."
45618;Documentation;Bug;;Accepted;Should have;Page tree;Henry Bowman;Francois Suter;19/2/2013 21:05;Documentation on typo3.org;;19/2/2013;;;0;19/2/2013 19:25;;;1032750;;page tree;"All of the documents designed to help people get started are based on older versions of the software.  None of the help addresses the fact that the way the page tree is displayed is completely different from one version to the next.  using a 4.xx  tutorial on a 6.o version of typo3, my first question is, ""on the page tree, where does the site start?""  at the typo3 logo, at the first page?  or is it when the page turns into a little earth symbol?  The fact that after 1 month of looking I've found ZERO information about this is unreal.
I like the software, I know it can do what i want it to do, but getting started is not easy.  It is clear that there is no graphical minded thinking going on.  the roles of folders vs pages vs folder/pages is also not addressed.

SO.  If anyone can show me how a site's page tree should look, please point the way."
45558;Core APIs;Feature;;Closed;Should have;Records collections;Francois Suter;Francois Suter;16/5/2013 23:13;;6.0;18/2/2013;;;100;18/2/2013 8:38;;;1029800;;;"In TYPO3 4.7 records collections were introduced (table sys_collection). Although not used yet in the Core; this feature should be documented (usage; API).

References:

* http://forge.typo3.org/issues/32076
* http://forge.typo3.org/issues/32147
* https://review.typo3.org/#/c/6968/
"
45516;TCA Reference;Bug;;Closed;Should have;Error in the ReST markup  preventing section from proper rendering;Daniel Siepmann;Francois Suter;29/4/2013 22:40;;6.0.0;15/2/2013;;;0;15/2/2013 17:00;;;1027750;;;"Hey,

the section ""Example - A multiple value selector with contents from a database table"" has a wrong markup. No anchor tag is rendered for this section.

The section is on the page http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Select/Index.html:
<pre>
Example - A multiple value selector with contents from a database table
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
</pre>

The previous section has the right markup: http://docs.typo3.org/typo3cms/TCAReference/Reference/Columns/Select/Index.html#example-simple-selector-box-with-tsconfig-markers"
45251;TypoScript in 45 Minutes;Bug;;Closed;Should have;Wrong operator in an example;Francois Suter;Chris topher;25/2/2013 22:58;;6.0 (released as version 1.2.0;7/2/2013;;;100;7/2/2013 15:52;;;1014650;;;"The following error has been reported via documentation@typo3.org:

-----

Dear Typoscript documentation team,

I was just following your Typoscript in 45 minutes tutorial and found an mistake in an example (or at least it didn't work for me). In the 4th blue code box on the following page: http://docs.typo3.org/typo3cms/TyposcriptIn45MinutesTutorial/Typoscript-AQuickOverview/FirstSteps/Index.html

The example states the following: 

# <= means that the object is referenced (the object is linked)
 test.value = Holla
 mypage.10 <= test


but instead it should be the following: 

# =< means that the object is referenced (the object is linked)
 test.value = Holla
 mypage.10 =< test

The operator sign <= should be =<. 

Good luck and best regards,
Refik Hadzialic

------

The remark seems absolutely correct."
45076;TYPO3 Services;Bug;;Resolved;Should have;Remove classFile configuration option;Christian Kuhn;;8/7/2013 22:36;;;1/2/2013;;;100;1/2/2013 15:50;;;1006050;;;The classFile option was dropped from the configuration of services and can be removed from documention.
45060;FAL Documentation;Major Feature;;Closed;Must have;Missing FAL documentation;Patrick Crausaz;;6/8/2016 13:44;;;1/2/2013;;;0;1/2/2013 8:03;;;1005250;;;"Official documentation has a lot of ""ToDo"" instead of documentation:

foobar: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/stable/Developers/Architecture/DatabaseStructure/
FIXME: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Developers/Api/Storage/Index.html (by General API & Folder API)
...: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Developers/Api/Storage/Index.html
TODO: Write: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Administrators/Introduction/Index.html (by User Permission & Indexing)

Fal was released with v6 and now ext devs should make their extensions compatible. But there is no documentation availlable.
"
45059;FAL Documentation;Major Feature;;New;Must have;Missing FAL documentation for extension devs;Patrick Crausaz;;10/11/2013 15:06;;;1/2/2013;;;0;1/2/2013 7:57;;;1005200;;;"Documentation for developper says:

""This chapter explains the principles on how to use FAL in your extension and also inside the TYPO3 Core. Additionally; it provides some useful examples for common use-cases.""
(http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/Developers/UsingFal/Index.html)

However; the chapter is empty. Not to be expected that ext devs could make their extensions FAL compatible without documentation."
45057;FAL Documentation;Bug;;Closed;Must have;Dead link to documentation;Patrick Crausaz;Francois Suter;1/2/2013 9:40;;;1/2/2013;;;0;1/2/2013 7:49;;;1005100;;;"Dead link in wiki:
""Please read the generated documentation: http://docs.typo3incubator.org/File/_build/html/Index.html ""

(link provided here: http://forge.typo3.org/projects/typo3v4-fileabstractionlayer/wiki)

Should it be new: http://docs.typo3.org/typo3cms/FileAbstractionLayerReference/  ??

"
